"","OTU","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24"
"11","c5901f012a5d250f9f0784226c008e4c",-0.00354828810128667,-0.0221025794321581,0.00648350330648107,-0.011563087551113,0.00183948136798858,0.00723272196793709,0.0192445176228381,-0.0194297987608302,-0.049257357845721,-0.000348980784343894,-0.0468321153372173,-0.00896471909718134,-0.0534616420444052,0.0333621277088679,-0.000121226808355115,0.000657113742388357,0.0249704593737168,0.0239272122603357,0.00892992642029408,-0.0189857016504981,-0.0175113036979213,0.00188795388581938,-0.00486729591016954,0.143844304727171
"12","c5427851854d623c066c31eca7a8834c",-0.00353757904429632,-0.0102117321761866,0.00356297967614686,0.00144947536922026,0.00225240184075117,-0.013594937044278,-0.0322748711750579,0.00120786527250785,0.0345121553661344,0.0253443895721838,0.000842440729880886,-0.00956335727149745,-0.01707014515393,0.0184956593181444,0.00266872615074122,0.0102844633690308,0.0168263782164233,0.00981291397710718,0.091890510190266,0.0428152709435054,0.0157975107589265,-0.00260716095070308,0.0159516942908075,-0.0183032795427003
"13","3fb2f8a4952aa1c4f1fcc9271627ff75",-0.00335189216933165,-0.0133765326757805,0.00459412904449998,-0.00596548529402561,-0.00196648001291266,-0.0247187020656396,-0.0219275467177719,0.00633554795730361,-0.0051879195509129,-0.0630509898025686,-0.000251134732005958,-0.0176049944734411,0.0368168987549908,-0.00567366727149927,-0.0204633018970155,0.0065491348812156,0.0707224448393477,-0.0178363070103264,-0.0183149696002343,0.0131661502341139,-0.0100060716149801,-0.0119139582657831,-0.00207987457139696,-0.0786539069286409
"14","2a4cefd795edffb2a22dda9e0a51cb8b",-0.00412897040441029,0.0200450034704003,0.00426507909458843,0.00228248117530432,0.00307075391484298,0.0496326070323449,-0.0396839516683522,0.0190292252179879,-0.0360418443240968,-2.43171105061168e-05,0.00295717734427948,-0.00437933149387026,-0.0203210212847022,-0.0469692340124251,0.0295829612276911,0.0238623638532972,0.0159917780968207,-0.0107956016919375,0.00430403694702238,0.00180899802824817,0.0084820823550031,-0.0114458489354011,0.00220597181970223,0.0442083701751277
"15","6012d3d4a6f51d0c4383285534fc2189",-0.00438590082012752,0.0251451890106677,0.0124220113134422,-0.0241759223028622,-0.00065587661718419,-0.00770216700946071,0.00021609035773381,-0.0354729249286565,-0.0111742278411689,-0.0173085981741154,0.05068183214191,0.0529949194364328,0.000443557896029393,0.0420810142802969,0.0272836903152063,-0.001640854581421,0.00753366925077557,0.00305978034212831,0.00683315908524784,0.00155085113009667,-0.00496951362803943,0.000393652922414114,-0.00302486881856309,-0.0571105540301001
"16","95d3d15764417fc15d9545ae42ee1b5e",-0.00193135360334733,0.0107355436067702,-0.0128518943315956,0.0584840740271392,-0.00440672059227735,-0.023261125386421,0.000408762721208497,-0.0330127218425614,-0.0287626499544576,0.00858144684204297,0.0315741524078299,-0.0427403895349255,-0.00442789238690118,0.00583962756842707,-0.00216857788376784,-0.00240451630778109,-0.00380098772452819,-0.00324669604683386,-0.00185853426916803,-0.00408483017198642,-0.0013376470612897,-0.00135541641029352,0.000382484621901039,0.0545824997170681
"17","8f9c8eef23704b6c33ce4696f48bcbf1",-0.00193135360334726,0.0107355436067705,-0.0128518943315957,0.0584840740271392,-0.00440672059227737,-0.0232611253864213,0.000408762721207985,-0.0330127218425614,-0.0287626499544575,0.00858144684204313,0.0315741524078301,-0.0427403895349257,-0.00442789238690081,0.00583962756842691,-0.00216857788376775,-0.00240451630778113,-0.00380098772452813,-0.00324669604683327,-0.00185853426916853,-0.00408483017198597,-0.00133764706128912,-0.00135541641029273,0.000382484621901426,-0.0022602424663325
"18","84b08ac4c41ca70ed89c1f8568cad984",-0.0023069928421277,0.00906603158645191,-0.00590131726621496,0.0366167904315529,-0.00419085544330076,-0.00900335347561725,0.00184711201865269,0.000922510009560887,0.00130419924028936,0.00352542869131666,-0.0630943691703392,0.0742121430563189,0.0275575563232046,-0.00465482830880776,0.00231429120462804,0.00766262297329528,0.00931144046575797,-0.000491000979078605,0.00593293783750973,-0.000860104562224626,0.00558000587668606,-0.0020719179559592,-0.000858644983162487,-0.0117002822061869
"19","1aede088356ca6c7c6f45e71d5e26d85",-0.00408599417857886,0.0258244704266491,0.0108297743890588,-0.0245650498073134,0.000974034515639456,-0.00687568675129589,0.00244637914267845,-0.0531356982246402,0.0283286265484089,0.00945295225307619,-0.0386320152361235,-0.0312967541463608,0.00424489295942518,-0.0431671062082393,-0.0266045575608297,0.00694800216732101,-0.00591735804796034,0.00555005163012521,-0.00822357439291051,-0.00677805898894384,0.00560195930120894,0.00321752655959922,-0.000731460242717482,-0.0760064963199789
"20","efae69b85682e63b8704f68c6bd2e333",-0.00463535633452742,0.015310854599053,0.00433312034371558,0.000786128431856624,-0.00056300877521725,0.0333669833309484,-0.0219692868287753,0.0185745846711268,-0.00343686367664497,0.00312830297586387,-0.0122899484081365,-0.0164481444747868,0.0282583144251308,0.0581268336189335,-0.0545213114342234,-0.049878752476419,-0.0211761585935283,-0.00307693365032331,-0.000544554893616587,-0.00513119018262528,-0.00852707196044382,0.018869468113159,-0.00708974581327314,-0.00324791089351083
"21","c822216dee9c3a78bf56ce11c74a22c9",-0.00286920317103281,-0.0156008510199843,0.00245174412182316,-0.00359634359749073,0.00202474640161895,0.00694783246502745,0.0097283939209047,-0.00316684847370541,-0.00407005915219977,0.0263081403510319,0.0163959961223223,0.00062982508399635,0.0434003886556722,-0.0409560090728979,0.0326806844471992,-0.0722907528325899,0.0216651452534435,0.0447662137567913,0.0154602748497149,-0.0203037741238673,-0.0182929194342764,0.00161251794294739,-0.000155966057915931,-0.055096136806217
"22","efaebf5f3a8f8a4f594dba0bb8383477",-0.00299248248460905,-0.0147465478532831,0.00359531697118474,-0.00404206575289787,0.00226454576834256,0.0083442573950941,0.0166132901401844,-0.00430648403553791,-0.00707902274232818,0.0202195245042728,0.00893981772324456,0.000955106700434085,0.0193889410075119,-0.00600799478482365,0.0061231419300178,0.0239527032013247,0.00320568658699531,-0.0546403410026372,-0.00359593760559496,0.0143527057937347,0.0122292108935732,0.109376473681456,0.00425974039425607,0.023668198382815
"23","e73b43eeb8fe89a73047594966ab217f",-0.00636534508196598,-0.0240432956870309,0.00397086169265147,-0.000254381231896017,0.00274670195928249,-0.0103297235685062,-0.0334126984425828,0.00230661731619797,0.0366287966519593,0.0562281099727833,0.0202405649194166,0.0115686276741294,-0.0114522525914949,-0.00923221893024335,0.0161297097917039,-0.0389503699543,0.0273881532269727,0.0220477851305687,-0.019661834014467,-0.0263552677753766,-0.00928366606481014,-0.0070843833630897,0.0315208551127925,0.0399985740238958
"24","a112e6d67600d559bb212d080177601b",-0.00313812335912606,-0.0122519453666163,0.00202198344868191,0.00188469494047196,0.00158151832308035,-0.0173122782264922,-0.0385117217481675,0.00197924444389496,0.0310802436843506,0.03537912453194,0.00706149307245041,0.0190570676826695,-0.0470625981948758,0.00227218717538005,0.00323909710484243,-0.024227977663487,0.0101570572271896,-0.0262853426490685,-0.0679021622775652,-0.0267004177754529,-0.0149002459318054,-0.00218448488789674,-0.00752923869491136,-0.00310823100336899
"25","b642c171979d2d641ad4b46cb8662a08",-0.00353757904429635,-0.0102117321761868,0.00356297967614692,0.0014494753692201,0.00225240184075123,-0.0135949370442781,-0.0322748711750582,0.00120786527250803,0.034512155366135,0.0253443895721842,0.000842440729881783,-0.00956335727149789,-0.0170701451539293,0.0184956593181442,0.00266872615074131,0.0102844633690314,0.0168263782164232,0.00981291397710633,0.0918905101902665,0.0428152709435063,0.0157975107589264,-0.00260716095070261,0.0159516942908069,0.00480563647033464
"26","57cecfa11402662409d09e0b54a556f0",-0.00326438375396202,-0.013915608313289,0.00536587093857987,-0.00423474439151502,0.0031313016253076,0.00962957647285047,0.014354265650467,-0.00586634620472975,-0.0039717620706048,0.0165178025681588,0.00688428839418976,0.00424558385417343,0.0206587331687235,-0.0062254397606533,-0.00983950693831709,0.0217828462817365,-0.0364565265883144,-0.0560262188863342,0.0155042411965008,0.0119505135866385,-0.0784069049072922,-0.0657324355313927,0.000792402543677156,0.000843008546468018
"27","86da5461cf179bfab0afd5a8285e5d77",-0.00621581616150832,0.0163512834216484,0.00267256687501491,0.0144161371201011,0.00113967183820431,0.0590348568971882,-0.00301587341166632,0.0212886706043061,0.0024316589613829,-0.0330377991454613,0.0139335090690134,0.00085379371222027,-0.0466782752162413,-0.0480244637642653,0.0150907593648693,0.00486722594308828,0.0165054095627271,-0.012606052752839,0.0111953010229448,-0.000596054196216732,0.00631010490039702,-0.00662831977891058,0.00648318050888058,-0.000587031518494025
"28","5933c313e21fd5d261b8b13070fe27e2",-0.00463535633452742,0.0153108545990531,0.00433312034371557,0.000786128431856662,-0.000563008775217249,0.0333669833309485,-0.0219692868287754,0.0185745846711269,-0.00343686367664475,0.00312830297586397,-0.0122899484081362,-0.0164481444747868,0.0282583144251311,0.0581268336189335,-0.0545213114342234,-0.0498787524764189,-0.0211761585935285,-0.00307693365032341,-0.000544554893616634,-0.0051311901826252,-0.00852707196044387,0.0188694681131588,-0.0070897458132734,-0.00110286094723389
"29","f4a9a0f58a45dfe7e573a22492b85dd0",-0.00646404714702121,-0.032080422929749,0.00745355789184027,-0.0094357675152624,0.00202605156170378,-0.0102413588801653,-0.0105603104657045,-0.00653906983284997,-0.01282579656724,0.00514094094934986,-0.00359868097048453,-0.00357646923561533,0.0096797477542501,-0.0196501642266205,0.0168430407828295,-0.061989329728237,0.0636524700882464,0.0250734462315605,-0.0205803918504465,-0.0279749153164333,-0.0318008878738189,-0.00441468366902184,-0.00610694315081902,0.000100074432961312
"30","81ab2fc49b2e563385ecb60a97ab6e1c",-0.00354828810128648,-0.0221025794321576,0.00648350330648086,-0.0115630875511128,0.00183948136798855,0.00723272196793676,0.0192445176228379,-0.0194297987608298,-0.0492573578457205,-0.000348980784343678,-0.0468321153372165,-0.00896471909718101,-0.0534616420444049,0.0333621277088672,-0.000121226808354207,0.000657113742388107,0.0249704593737159,0.0239272122603358,0.00892992642029367,-0.0189857016504977,-0.0175113036979211,0.00188795388581908,-0.00486729591016989,-0.000949870899543369
"31","e976bc422c3ba634773030a1691e76aa",-0.00537467516092481,0.0138502737348875,-0.0122236910088971,0.0699879689348846,-0.00650109248926173,-0.00317263638635286,0.0243441846904855,-0.0124331632411033,0.0108247278037885,-0.0201732173414945,-0.0155787966944489,0.023372133923562,-0.0101713477893901,-0.00632502730810406,0.000938169455373582,-0.0054709957838892,0.00277877157934222,0.00871528138297364,-0.00403067498473507,0.02126153109884,-0.0121968858806708,0.00559042268669895,0.00444572745106053,0.00263353337187305
"32","640b3af9edebd89cb6bdb6749bd6a485",-0.00632143825547322,0.025657074265688,0.00621148425557503,0.00225181594949851,0.00189573281662282,0.0603498089486686,-0.0449583090297238,0.0271829401543188,-0.02927774719001,0.00217037293600608,-0.00639290650883875,-0.0147721243835628,0.00461732481047043,0.00564346391341669,-0.0160845907979304,-0.0171021100694884,-0.00289073015824297,-0.010201941586815,0.00282819850774008,-0.00224086975744157,0.000358991924966817,0.00466652922019665,-0.00331504979107446,-0.000512543261165678
"33","2b4fb2b2fd2bb7b60044f9bb4a77c5e6",-0.00438590082012759,0.0251451890106679,0.0124220113134424,-0.0241759223028624,-0.000655876617184156,-0.0077021670094608,0.000216090357734065,-0.035472924928657,-0.0111742278411687,-0.0173085981741153,0.0506818321419094,0.0529949194364325,0.000443557896029455,0.0420810142802964,0.0272836903152063,-0.00164085458142103,0.00753366925077543,0.00305978034212756,0.00683315908524803,0.00155085113009676,-0.0049695136280398,0.000393652922414273,-0.00302486881856368,0.000929936310966424
"34","35332414e65fcaecb3f646d92326895e",-0.00573307105736112,-0.0160456058714749,0.00308601732599463,0.00265257953081841,0.00296543692734527,-0.0130360520330781,-0.0368932501575355,0.00682796624883126,0.0488087147346082,0.043366176924692,0.0112881469729335,-0.00311298961801994,-0.0248630469830654,0.0219346223817389,0.000986009976846519,0.0230412697851963,0.0217639348250283,0.014722890981305,0.0434534442765479,0.0165497751688479,0.0176644798191098,-0.00972672356839538,-0.0447789455324789,0.00365767623888176
"35","b458345a3515838bbc991fb5c4f889e6",-0.00412897040441024,0.0200450034704005,0.00426507909458839,0.00228248117530419,0.003070753914843,0.049632607032345,-0.0396839516683522,0.019029225217988,-0.0360418443240966,-2.43171105056262e-05,0.00295717734427991,-0.00437933149387062,-0.0203210212847023,-0.0469692340124251,0.0295829612276915,0.0238623638532973,0.0159917780968203,-0.0107956016919371,0.00430403694702224,0.00180899802824827,0.00848208235500363,-0.0114458489354004,0.00220597181970154,-7.00037777099466e-05
"36","627f6072824efa8d43ac4519d557661a",-0.0129410633742704,-0.023780342428631,0.000551370792714252,0.0126540430480447,-0.00579125933972826,0.00413039637377197,-0.0236621187014249,0.0191317347354102,0.035642184399733,-0.0116317766003895,0.0128371575124582,-0.00435484753165874,0.00936034585902598,0.0272290591107792,-0.0354462017171557,0.0300184806919747,0.0158068401038587,0.0319208476475799,0.00753290302460559,-0.0216905095075995,0.0356640341728783,-0.0269057092282719,0.0556040342289871,-0.00534931095524039
"37","32cc527ba908d7ba1d1a22ccf0196c46",-0.00447055338020119,-0.013514326328221,0.000936005026994826,0.00241087176040574,0.00189036234001569,-0.00864384822739464,-0.0264933758581808,0.00755510786674624,0.0354704032798224,0.0395431993820855,0.0150217989243063,0.0127093668351576,-0.0302730777217272,0.00868219631514523,-0.000200062940530955,0.00793179638790292,0.0130456443128325,-0.00210137828008851,-0.0630911639426405,-0.0318620301880406,-0.000151044870342604,-0.00967182256498143,-0.0704620142157403,-0.00221236497687639
"38","d83bb801979af94170698484eff4e270",-0.00660676082591256,-0.0256356967131112,0.00679334553343312,-0.00661377919103102,0.000942624622866865,-0.0220193887467924,-0.0199373252922075,0.00953982932078203,-0.00436557618948958,-0.054982053588122,0.00898187745465229,-0.0124193757525464,0.0411082316958962,-0.0120457513675089,-0.0107242980620591,0.0389799221266794,0.0137954796100517,-0.0101892643678065,-0.010748697120553,-0.00959049106000804,0.00130237737365097,0.0497340931206367,-0.0414886914694799,-0.000978929144429162
"39","383128d315d613a333ccfa307780fda6",-0.0150166888927058,-0.0103945251553627,0.00618198270979021,0.029068642487022,0.000422799279155825,0.0293066109632849,0.0190214420281135,0.0131769088916532,0.0241355063562956,-0.00282848323973973,-0.0165149178919033,0.00805846621880532,-0.0108923089669801,0.0280641194251941,-0.017220073423971,0.000544946874251049,-0.022302216646522,-0.0490537705119384,0.0439357996460783,-0.0327460650061931,-1.91159645316744e-05,-0.0409205088423704,0.0229683727748045,-0.00804320726262722
"40","cb3ad4acd015d2b23cc790af8db176b8",-0.00463535633452742,0.0153108545990531,0.00433312034371557,0.000786128431856662,-0.000563008775217249,0.0333669833309485,-0.0219692868287754,0.0185745846711269,-0.00343686367664475,0.00312830297586397,-0.0122899484081362,-0.0164481444747868,0.0282583144251311,0.0581268336189335,-0.0545213114342234,-0.0498787524764189,-0.0211761585935285,-0.00307693365032341,-0.000544554893616634,-0.0051311901826252,-0.00852707196044387,0.0188694681131588,-0.0070897458132734,-0.00110286094723389
"41","6810fe3f7e65b3c6caeb5ec8d6942899",-0.00412897040441024,0.0200450034704005,0.00426507909458839,0.00228248117530419,0.00307075391484301,0.049632607032345,-0.0396839516683522,0.019029225217988,-0.0360418443240966,-2.43171105056258e-05,0.00295717734427991,-0.00437933149387062,-0.0203210212847023,-0.0469692340124251,0.0295829612276915,0.0238623638532973,0.0159917780968203,-0.0107956016919371,0.00430403694702224,0.00180899802824826,0.00848208235500363,-0.0114458489354004,0.00220597181970154,-0.000447230373435542
"42","f377f5c808a4350f02546c3c4bf3443f",0.0423519318484884,0.000572002289280634,0.0354303725337283,0.00907951929908723,0.00097727349718417,0.00036172456333474,0.000803845929724635,0.00271639192028076,0.000311670758366633,0.00129701947437926,0.000931151736132004,-0.00156744036877384,0.000253273138695655,0.000990254737890221,-0.00141212823699318,0.000952628461021278,0.000636952410309874,0.0021204599695714,-0.00137408632429629,-0.000991076427006175,0.00179731625160959,-0.000583215336543575,7.80583051630455e-05,-0.000278656627390291
"43","50b782c5fe71263731e33ad57563908f",-0.00919807223196007,-0.0254582335516937,0.00313784577724775,0.00387123703906534,0.00102720541792885,-0.0059434574652546,-0.026575181748378,0.0127242744181873,0.0390457462667716,0.0127756206378879,0.0266993006461656,0.000398154597927089,0.00191088117485703,0.0119302512313705,-0.0135115230051014,0.0516680377697107,-0.000300715597802172,0.0556483465622426,-0.0205094445948794,-0.0271982399098515,0.00895824870364966,-0.010518416509637,0.0405318206028296,-0.00364809841242003
"44","ea50b4a6e3f43b46d3a370d0d54a2d51",0.0423519318484884,0.000572002289280635,0.0354303725337283,0.00907951929908723,0.000977273497184169,0.00036172456333474,0.000803845929724635,0.00271639192028076,0.000311670758366634,0.00129701947437926,0.000931151736132003,-0.00156744036877384,0.000253273138695655,0.000990254737890221,-0.00141212823699318,0.000952628461021276,0.000636952410309873,0.0021204599695714,-0.00137408632429629,-0.000991076427006174,0.00179731625160959,-0.000583215336543575,7.80583051630459e-05,-0.00042888913332061
"45","8f3ebb65776081affd364d11ed756739",-0.0067491297805976,-0.0321479631745093,0.0093344941243338,-0.0111972041045562,0.000999561154961614,-0.0255159371021029,-0.0265135630708921,-0.00543609532768663,-0.0237923906048223,-0.0419607919686672,-0.0271236186090734,-0.00898204911554553,-0.0275937842601655,0.0131382777614641,-0.0111360387007849,-0.00163162212427779,0.0466135907533742,-0.00023915238639946,-0.0305177552550824,-0.0242169556419792,-0.0263872353559104,0.000134522002621245,-0.00882760213334915,-0.00262281347886222
"46","411c594fcc9e4b88b83c1dd5e2fd9851",0.0150738333061308,0.00310454222505954,-0.0482405987009716,-0.0140204419917671,0.0605646195492151,0.000323816095217463,-0.00172652973407495,-0.00377319881080545,-0.000250510118602259,-0.00514671357124541,-0.00163056787315845,0.00239611426228281,0.000530866780334223,0.00333980306302493,-0.000882258515067041,-0.00236058110947436,0.000847459564624375,-0.00237129624240556,0.00120387584411556,0.000639190442752677,-0.000528339174255331,-0.000383286581177466,0.0019352309353157,-0.000734355323856216
"47","13169351017dc701d5d74418021f3123",-0.00354828810128648,-0.0221025794321576,0.00648350330648086,-0.0115630875511128,0.00183948136798855,0.00723272196793676,0.0192445176228379,-0.0194297987608298,-0.0492573578457205,-0.000348980784343678,-0.0468321153372165,-0.00896471909718101,-0.0534616420444049,0.0333621277088672,-0.000121226808354207,0.000657113742388107,0.0249704593737159,0.0239272122603358,0.00892992642029367,-0.0189857016504977,-0.0175113036979211,0.00188795388581908,-0.00486729591016989,-0.000949870899543369
"48","a4869f7c7616ac34fae3da7a882a4c3f",0.0199270063892335,-0.0190172279946666,0.020057698072871,-0.00505338299301359,-0.00981564798326554,0.0231082317326883,0.0141124952390785,-0.00782916605934417,0.00216292467677999,0.0357377031701479,0.00922347565673711,-0.00264421289446518,0.00844205647103251,-0.0169341894183701,0.004911896971768,0.0218305939160883,0.0182133501249045,0.00158247588532031,-0.0312867326415582,-0.00583174803098149,0.00195123780498605,0.0770969731754381,0.0303703952778218,-0.00195363889176859
"49","b7228f9bde3960dbcce75dc1005738a6",-0.00748192001850766,0.0406685730234645,0.0175092662091981,-0.0314125179437466,0.000260492907834458,0.0071196714225339,-0.0113054498865586,-0.0461447105857957,-0.00638048150926493,-0.0112677700618615,0.0284080469317819,0.0311629087864344,0.00451105948788911,0.0247981728745939,0.00765625766943854,-0.00518981213191636,0.00283336713839888,0.00228888369993984,0.00360330198485084,-0.00212832244599041,-0.00253059705358606,0.00366385048945795,-0.00420975061797498,0.000773589118239039
"50","dce0cb94e218e097aac6cbd932d0aeaa",-0.00354828810128648,-0.0221025794321576,0.00648350330648086,-0.0115630875511128,0.00183948136798855,0.00723272196793676,0.0192445176228379,-0.0194297987608298,-0.0492573578457205,-0.000348980784343676,-0.0468321153372165,-0.00896471909718101,-0.0534616420444049,0.0333621277088672,-0.000121226808354206,0.000657113742388109,0.0249704593737159,0.0239272122603358,0.00892992642029367,-0.0189857016504977,-0.0175113036979211,0.00188795388581908,-0.00486729591016989,-0.00111326781022382
"51","ab9297b3bc1b544b8ee8cd090af2b49e",0.0232981029725883,0.019425444700308,0.0134830362053425,-0.0185766937322803,-0.0165523319797922,0.00190547362887212,-0.00550568768219823,-0.00649106274168249,-0.00801106492568294,-0.0196044611586154,0.0183537567573919,0.0167722658592709,0.00208304271775596,-0.0388101560757716,0.0057946106717429,0.0396873315367663,0.00117100450675574,-0.0464905412559137,-0.0116813981732472,0.0170333047449316,-0.0450110956036486,0.015813730587796,-0.0172892042117482,0.00115974887762893
"52","04b92bb60c38502104da51b355aec78e",0.00773488846264263,0.0137643380778312,-0.0218305311911832,-0.0371660252549113,-0.00687175577623393,-0.0180333163189627,-0.0205894368773436,0.00123189272995103,-0.0156797163072562,-0.0109400601746984,-0.0420850283171157,-0.050865817916242,0.00782526393516736,-0.00672163527305928,-0.0122586706203938,-0.0471783200329929,0.00609647659296302,0.00373303380629131,-0.0271562462203865,-0.0125725972673489,-0.00668129768754678,-4.36063734465395e-05,-0.00449549575529457,-0.00228314978607182
"53","eac98145b0d5ea0167e4d53c1cbe54e6",0.0150738333061308,0.00310454222505954,-0.0482405987009716,-0.0140204419917671,0.060564619549215,0.000323816095217463,-0.00172652973407495,-0.00377319881080545,-0.00025051011860226,-0.0051467135712454,-0.00163056787315845,0.00239611426228281,0.000530866780334222,0.00333980306302493,-0.00088225851506704,-0.00236058110947436,0.000847459564624375,-0.00237129624240556,0.00120387584411556,0.000639190442752678,-0.00052833917425533,-0.000383286581177466,0.0019352309353157,-0.00104082478190778
"54","46b686dee39ca9479b0fcf99637f816f",-0.00389888809323757,0.0188484253498901,0.00408139212786896,-0.0144566038137277,0.00183467155455465,-0.0441976449362525,0.0242631383826276,0.0509736473201933,-0.0288817484292107,0.0228490206311935,0.0135118675181439,0.00814282068774095,-0.0210091509424309,-0.0262971988477317,-0.0414960511969502,-0.00500208873059418,0.000476172483846816,0.00785206264516936,0.00671817806245525,0.0136411474415057,-0.000672053322306366,0.0023734178911585,0.00102174630759924,-0.000161341688602052
